# BUSCO version is: 5.0.0 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of species: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
231838at7742	Complete	ptg000557l_1	2937541	2993402	-	515.8	313	https://www.orthodb.org/v10?query=231838at7742	sorbitol dehydrogenase
232256at7742	Complete	ptg000338l_1	6139653	6407267	+	490.1	301	https://www.orthodb.org/v10?query=232256at7742	dual specificity mitogen-activated protein kinase kinase 5 isoform X1
232468at7742	Complete	ptg002957l_1	247146	252439	-	488.2	342	https://www.orthodb.org/v10?query=232468at7742	zinc finger protein 217
232734at7742	Complete	ptg001845l_1	1231932	1234995	+	482.0	382	https://www.orthodb.org/v10?query=232734at7742	tektin-2
232798at7742	Complete	ptg000002l_1	701205	731599	+	614.1	379	https://www.orthodb.org/v10?query=232798at7742	sedoheptulokinase
232849at7742	Complete	ptg000016l_1	3357101	3379815	+	277.8	277	https://www.orthodb.org/v10?query=232849at7742	nucleolar and spindle-associated protein 1
232857at7742	Complete	ptg000245l_1	3613967	3616451	-	516.6	463	https://www.orthodb.org/v10?query=232857at7742	NEDD4-binding protein 3
233465at7742	Complete	ptg000128l_1	10774026	10956012	-	506.6	331	https://www.orthodb.org/v10?query=233465at7742	alkylglycerol monooxygenase
233490at7742	Complete	ptg001021l_1	1370927	1378210	-	758.4	394	https://www.orthodb.org/v10?query=233490at7742	DNA methyltransferase 1-associated protein 1
233794at7742	Complete	ptg000630l_1	883205	890525	+	636.9	383	https://www.orthodb.org/v10?query=233794at7742	NADPH
233977at7742	Complete	ptg000016l_1	2613702	2614829	+	457.5	241	https://www.orthodb.org/v10?query=233977at7742	carbohydrate sulfotransferase 14
234228at7742	Complete	ptg000237l_1	4652958	4746254	-	565.9	299	https://www.orthodb.org/v10?query=234228at7742	Aminocarboxymuconate semialdehyde decarboxylase
234247at7742	Complete	ptg002905l_1	157494	166055	-	599.2	265	https://www.orthodb.org/v10?query=234247at7742	THO complex subunit 3
234511at7742	Duplicated	ptg000253l_1	1089799	1091157	+	658.3	377	https://www.orthodb.org/v10?query=234511at7742	Tubulin delta 1
234511at7742	Duplicated	ptg000091l_1	3016316	3032350	-	659.3	377	https://www.orthodb.org/v10?query=234511at7742	Tubulin delta 1
234637at7742	Complete	ptg000890l_1	933172	960439	-	388.2	280	https://www.orthodb.org/v10?query=234637at7742	Zinc finger MYND-type containing 12
234786at7742	Complete	ptg000753l_1	1837427	1854132	+	349.5	291	https://www.orthodb.org/v10?query=234786at7742	transcobalamin-2
234804at7742	Complete	ptg000063l_1	2841194	2853688	-	386.5	272	https://www.orthodb.org/v10?query=234804at7742	NIF3-like protein 1
234920at7742	Complete	ptg000138l_1	529293	541362	-	587.0	269	https://www.orthodb.org/v10?query=234920at7742	hypoxia-inducible factor 1-alpha inhibitor
235046at7742	Complete	ptg000053l_1	3046315	3047424	+	570.1	281	https://www.orthodb.org/v10?query=235046at7742	lysophosphatidic acid receptor 4
235274at7742	Complete	ptg001113l_1	2481608	2488462	-	806.3	430	https://www.orthodb.org/v10?query=235274at7742	Synoviolin 1
235284at7742	Complete	ptg000281l_1	83163	92257	-	845.9	455	https://www.orthodb.org/v10?query=235284at7742	probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase
235319at7742	Complete	ptg000577l_1	6761833	6767457	+	460.2	290	https://www.orthodb.org/v10?query=235319at7742	pleckstrin-2
235335at7742	Complete	ptg000859l_1	303333	343581	+	562.2	300	https://www.orthodb.org/v10?query=235335at7742	Decapping mRNA 2
235347at7742	Complete	ptg000579l_1	461097	462206	-	730.1	330	https://www.orthodb.org/v10?query=235347at7742	probable G-protein coupled receptor 85
235735at7742	Complete	ptg000258l_1	257213	560838	+	536.9	299	https://www.orthodb.org/v10?query=235735at7742	decaprenyl-diphosphate synthase subunit 2
235765at7742	Complete	ptg000509l_1	84724	98352	+	498.4	319	https://www.orthodb.org/v10?query=235765at7742	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial
235827at7742	Complete	ptg001167l_1	605978	646923	-	707.7	348	https://www.orthodb.org/v10?query=235827at7742	Golgi associated PDZ and coiled-coil motif containing
236098at7742	Complete	ptg000723l_1	7106538	7132161	+	439.2	282	https://www.orthodb.org/v10?query=236098at7742	leucine-rich repeat-containing protein 42
236145at7742	Complete	ptg000738l_1	287962	306136	-	629.5	347	https://www.orthodb.org/v10?query=236145at7742	Integrin alpha FG-GAP repeat containing 2
236417at7742	Fragmented	ptg001172l_1	362511	363323	+	188.3	200	https://www.orthodb.org/v10?query=236417at7742	E3 ubiquitin-protein ligase NHLRC1
236439at7742	Complete	ptg000009l_1	6442645	6460020	-	466.6	311	https://www.orthodb.org/v10?query=236439at7742	phosphorylated adapter RNA export protein
236476at7742	Complete	ptg000115l_1	3655798	3673212	+	517.2	359	https://www.orthodb.org/v10?query=236476at7742	alanyl-tRNA editing protein Aarsd1
236514at7742	Complete	ptg000452l_1	206242	208956	-	545.5	286	https://www.orthodb.org/v10?query=236514at7742	polyribonucleotide 5'-hydroxyl-kinase Clp1
236607at7742	Complete	ptg000130l_1	1899456	1909958	+	663.3	520	https://www.orthodb.org/v10?query=236607at7742	U3 small nucleolar ribonucleoprotein protein MPP10
236610at7742	Fragmented	ptg002269l_1	59278	67419	-	313.0	272	https://www.orthodb.org/v10?query=236610at7742	SCY1 like pseudokinase 3
236895at7742	Complete	ptg000634l_1	518592	524405	-	426.1	320	https://www.orthodb.org/v10?query=236895at7742	DNA replication factor Cdt1
236910at7742	Complete	ptg000123l_1	264870	271692	-	691.3	375	https://www.orthodb.org/v10?query=236910at7742	conserved oligomeric Golgi complex subunit 8
237258at7742	Complete	ptg000268l_1	542954	550157	-	513.5	310	https://www.orthodb.org/v10?query=237258at7742	serine/threonine-protein kinase Nek2
237266at7742	Complete	ptg001142l_1	2489769	2501867	-	543.6	356	https://www.orthodb.org/v10?query=237266at7742	charged multivesicular body protein 7
237440at7742	Duplicated	ptg001021l_1	666776	669725	-	600.5	324	https://www.orthodb.org/v10?query=237440at7742	Uroporphyrinogen decarboxylase
237440at7742	Duplicated	ptg000442l_1	3565578	3566678	+	617.4	324	https://www.orthodb.org/v10?query=237440at7742	Uroporphyrinogen decarboxylase
237455at7742	Complete	ptg000115l_1	5842538	5843620	+	431.2	285	https://www.orthodb.org/v10?query=237455at7742	C-C chemokine receptor type 7
237617at7742	Complete	ptg001389l_1	377306	397768	+	506.5	290	https://www.orthodb.org/v10?query=237617at7742	Zinc finger CCCH-type containing 10
237620at7742	Complete	ptg002049l_1	236287	254394	-	424.3	457	https://www.orthodb.org/v10?query=237620at7742	BAG family molecular chaperone regulator 3
237959at7742	Complete	ptg000002l_1	2287154	2297870	-	631.8	357	https://www.orthodb.org/v10?query=237959at7742	diphthamide biosynthesis protein 1
238049at7742	Complete	ptg001442l_1	39600	61607	+	486.6	266	https://www.orthodb.org/v10?query=238049at7742	pleckstrin
238259at7742	Missing
238417at7742	Missing
238523at7742	Complete	ptg000699l_1	2911409	2918004	-	608.2	343	https://www.orthodb.org/v10?query=238523at7742	sorting nexin-8
238694at7742	Complete	ptg001795l_1	308637	319164	+	561.9	306	https://www.orthodb.org/v10?query=238694at7742	RNA polymerase I subunit C
238721at7742	Complete	ptg000379l_1	1972136	1989266	-	416.8	296	https://www.orthodb.org/v10?query=238721at7742	UDP-glucose 4-epimerase
238829at7742	Complete	ptg000245l_1	1796967	1798229	-	676.6	361	https://www.orthodb.org/v10?query=238829at7742	Chromosome 7 open reading frame 25
238925at7742	Complete	ptg000626l_1	1043322	1067948	-	423.6	270	https://www.orthodb.org/v10?query=238925at7742	geranylgeranyl transferase type-2 subunit beta
239094at7742	Duplicated	ptg000188l_1	7096176	7096972	-	415.0	246	https://www.orthodb.org/v10?query=239094at7742	Mesoderm specific transcript
239094at7742	Duplicated	ptg000229l_1	164030	172068	+	482.5	288	https://www.orthodb.org/v10?query=239094at7742	Mesoderm specific transcript
239108at7742	Complete	ptg000614l_1	695584	705931	+	606.8	465	https://www.orthodb.org/v10?query=239108at7742	prolyl endopeptidase-like
239289at7742	Complete	ptg000402l_1	3660727	3677544	+	652.5	381	https://www.orthodb.org/v10?query=239289at7742	N6-adenosine-methyltransferase subunit METTL14
239308at7742	Complete	ptg000270l_1	5500371	5518689	+	481.7	329	https://www.orthodb.org/v10?query=239308at7742	tRNA:m(4)X modification enzyme TRM13 homolog
239324at7742	Complete	ptg001322l_1	2352856	2420132	+	720.3	362	https://www.orthodb.org/v10?query=239324at7742	Nuclear respiratory factor 1
239338at7742	Complete	ptg000093l_1	3844592	3857613	-	1002.6	484	https://www.orthodb.org/v10?query=239338at7742	YTH N6-methyladenosine RNA binding protein 3
239444at7742	Complete	ptg000478l_1	903318	926453	+	562.4	308	https://www.orthodb.org/v10?query=239444at7742	phosphotriesterase-related protein
239469at7742	Complete	ptg000133l_1	41064	48192	+	504.5	262	https://www.orthodb.org/v10?query=239469at7742	translation initiation factor eIF-2B subunit beta
239538at7742	Complete	ptg001995l_1	191352	192509	-	487.9	279	https://www.orthodb.org/v10?query=239538at7742	dnaJ homolog subfamily C member 28
239559at7742	Complete	ptg000814l_1	2846671	2873506	+	671.5	332	https://www.orthodb.org/v10?query=239559at7742	eukaryotic translation initiation factor 3 subunit M
239682at7742	Complete	ptg000629l_1	288422	311012	-	243.0	170	https://www.orthodb.org/v10?query=239682at7742	28S ribosomal protein S31, mitochondrial
239695at7742	Complete	ptg000086l_1	2708794	2763778	-	565.0	334	https://www.orthodb.org/v10?query=239695at7742	gamma-butyrobetaine dioxygenase
239731at7742	Complete	ptg000016l_1	3257383	3282505	-	411.0	287	https://www.orthodb.org/v10?query=239731at7742	exonuclease 3'-5' domain-containing protein 1
239747at7742	Complete	ptg000158l_1	1954498	1964330	+	557.1	371	https://www.orthodb.org/v10?query=239747at7742	Ribosomal RNA adenine dimethylase domain containing 1
239772at7742	Complete	ptg000326l_1	6830173	6852055	+	722.8	493	https://www.orthodb.org/v10?query=239772at7742	wiskott-Aldrich syndrome protein family member 1
239783at7742	Complete	ptg000626l_1	2475454	2483328	-	708.7	458	https://www.orthodb.org/v10?query=239783at7742	fucose-1-phosphate guanylyltransferase
239989at7742	Complete	ptg001502l_1	416913	419118	+	611.4	311	https://www.orthodb.org/v10?query=239989at7742	Solute carrier family 35 member B2
240011at7742	Complete	ptg003431l_1	7308	9263	+	707.8	366	https://www.orthodb.org/v10?query=240011at7742	FIC domain containing
240065at7742	Complete	ptg001054l_1	2115725	2142152	-	319.6	313	https://www.orthodb.org/v10?query=240065at7742	E3 ubiquitin-protein ligase RNF8
240075at7742	Complete	ptg000203l_1	1596617	1613348	+	550.8	507	https://www.orthodb.org/v10?query=240075at7742	cilia- and flagella-associated protein 99
240294at7742	Complete	ptg000065l_1	2258623	2320460	-	524.5	311	https://www.orthodb.org/v10?query=240294at7742	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
240403at7742	Complete	ptg000716l_1	2177786	2180517	-	478.6	316	https://www.orthodb.org/v10?query=240403at7742	AUP1, lipid droplet regulating VLDL assembly factor
240465at7742	Complete	ptg000652l_1	1407538	1410689	-	723.0	383	https://www.orthodb.org/v10?query=240465at7742	3-oxoacyl-
240576at7742	Complete	ptg000076l_1	188595	201799	+	443.8	296	https://www.orthodb.org/v10?query=240576at7742	protein FAM45A
241002at7742	Complete	ptg001544l_1	94934	123695	-	563.4	316	https://www.orthodb.org/v10?query=241002at7742	NADH dehydrogenase 
241207at7742	Complete	ptg001619l_1	93933	117740	-	460.4	375	https://www.orthodb.org/v10?query=241207at7742	tandem C2 domains nuclear protein
241208at7742	Complete	ptg001105l_1	940493	991605	+	433.7	335	https://www.orthodb.org/v10?query=241208at7742	Zinc finger CCHC-type containing 4
241220at7742	Complete	ptg000971l_1	207459	220699	-	614.6	384	https://www.orthodb.org/v10?query=241220at7742	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2
241288at7742	Complete	ptg000775l_1	501361	589709	-	540.3	337	https://www.orthodb.org/v10?query=241288at7742	F-box/WD repeat-containing protein 4
241352at7742	Complete	ptg000240l_1	1547246	1548238	-	556.7	289	https://www.orthodb.org/v10?query=241352at7742	Purinergic receptor P2Y1
241473at7742	Missing
241590at7742	Complete	ptg001551l_1	35959	51492	-	422.3	254	https://www.orthodb.org/v10?query=241590at7742	Methionine adenosyltransferase 2 subunit beta
241887at7742	Complete	ptg000384l_1	259665	275514	+	539.1	293	https://www.orthodb.org/v10?query=241887at7742	magnesium transporter MRS2 homolog, mitochondrial
241923at7742	Complete	ptg000770l_1	2757158	2765203	-	485.3	380	https://www.orthodb.org/v10?query=241923at7742	armadillo repeat-containing protein 6
241953at7742	Complete	ptg001627l_1	729463	737202	+	467.5	346	https://www.orthodb.org/v10?query=241953at7742	peroxisomal leader peptide-processing protease
242072at7742	Complete	ptg000252l_1	192185	218078	-	512.0	301	https://www.orthodb.org/v10?query=242072at7742	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon
242369at7742	Complete	ptg000373l_1	5878642	5897343	+	475.2	253	https://www.orthodb.org/v10?query=242369at7742	beta-1,4-galactosyltransferase 4
242394at7742	Fragmented	ptg001875l_1	308218	313738	-	180.7	195	https://www.orthodb.org/v10?query=242394at7742	PAK1 interacting protein 1
242487at7742	Complete	ptg000723l_1	7687074	7699605	+	477.4	318	https://www.orthodb.org/v10?query=242487at7742	tetratricopeptide repeat protein 4
242641at7742	Complete	ptg001088l_1	293921	297327	+	672.0	314	https://www.orthodb.org/v10?query=242641at7742	cyclin-dependent kinase 9
242895at7742	Complete	ptg001658l_1	322719	326229	-	417.8	313	https://www.orthodb.org/v10?query=242895at7742	single Ig IL-1-related receptor
242951at7742	Complete	ptg000373l_1	2014004	2096460	-	556.9	326	https://www.orthodb.org/v10?query=242951at7742	disrupted in renal carcinoma protein 2
242979at7742	Complete	ptg000677l_1	493214	497493	+	447.2	240	https://www.orthodb.org/v10?query=242979at7742	protein SEC13 homolog
243222at7742	Complete	ptg000086l_1	1415425	1642786	-	439.0	251	https://www.orthodb.org/v10?query=243222at7742	probable methyltransferase-like protein 15
243425at7742	Complete	ptg000063l_1	4129015	4136884	-	314.5	189	https://www.orthodb.org/v10?query=243425at7742	Chromosome 2 open reading frame 69
243571at7742	Complete	ptg000527l_1	1963392	1971206	+	621.0	347	https://www.orthodb.org/v10?query=243571at7742	regulator of chromosome condensation
243575at7742	Complete	ptg000651l_1	1878660	1887594	-	504.7	352	https://www.orthodb.org/v10?query=243575at7742	synaptotagmin-12
243611at7742	Complete	ptg000085l_1	2923943	2965735	-	479.4	344	https://www.orthodb.org/v10?query=243611at7742	methyltransferase-like protein 4
243836at7742	Complete	ptg001029l_1	413702	475743	-	547.9	316	https://www.orthodb.org/v10?query=243836at7742	Mitochondrial ribosomal protein S9
243851at7742	Complete	ptg000382l_1	2551996	2576823	-	627.0	316	https://www.orthodb.org/v10?query=243851at7742	tubulin--tyrosine ligase
243977at7742	Complete	ptg000200l_1	1865917	1905731	+	500.5	281	https://www.orthodb.org/v10?query=243977at7742	transmembrane protein 19
244028at7742	Complete	ptg000688l_1	1310169	1358882	+	465.6	278	https://www.orthodb.org/v10?query=244028at7742	tRNA dimethylallyltransferase, mitochondrial
244272at7742	Complete	ptg000843l_1	44440	45684	-	644.1	329	https://www.orthodb.org/v10?query=244272at7742	probable G-protein coupled receptor 19
244439at7742	Missing
244702at7742	Complete	ptg000738l_1	4109449	4124641	+	458.6	303	https://www.orthodb.org/v10?query=244702at7742	DNA repair protein RAD52 homolog
245053at7742	Complete	ptg000031l_1	4785123	4788063	-	480.3	299	https://www.orthodb.org/v10?query=245053at7742	coiled-coil domain-containing protein 51
245056at7742	Complete	ptg000065l_1	1868184	1897499	-	569.6	327	https://www.orthodb.org/v10?query=245056at7742	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
245117at7742	Complete	ptg002629l_1	282740	286010	+	499.9	338	https://www.orthodb.org/v10?query=245117at7742	N-lysine methyltransferase SETD6
245299at7742	Complete	ptg000140l_1	1679854	1725171	-	402.1	272	https://www.orthodb.org/v10?query=245299at7742	COBW domain-containing protein 1
245433at7742	Complete	ptg000365l_1	1967181	2037226	+	516.7	336	https://www.orthodb.org/v10?query=245433at7742	Solute carrier family 38 member 6
245445at7742	Complete	ptg001246l_1	44745	81671	-	399.4	275	https://www.orthodb.org/v10?query=245445at7742	ELK4, ETS transcription factor
245463at7742	Complete	ptg000753l_1	80059	120186	-	523.6	350	https://www.orthodb.org/v10?query=245463at7742	serine/threonine-protein kinase Chk2
245482at7742	Complete	ptg000087l_1	1449301	1467139	-	723.5	460	https://www.orthodb.org/v10?query=245482at7742	POU domain, class 6, transcription factor 1 isoform X1
245611at7742	Complete	ptg000488l_1	5853139	5869762	-	592.9	322	https://www.orthodb.org/v10?query=245611at7742	replication factor C subunit 3
245662at7742	Complete	ptg000638l_1	4776857	4818266	+	556.9	307	https://www.orthodb.org/v10?query=245662at7742	Peroxisomal biogenesis factor 3
245921at7742	Complete	ptg002953l_1	126792	135194	-	567.2	298	https://www.orthodb.org/v10?query=245921at7742	mitotic checkpoint protein BUB3
245932at7742	Complete	ptg000256l_1	12844557	12870541	+	754.6	425	https://www.orthodb.org/v10?query=245932at7742	myb/SANT-like DNA-binding domain-containing protein 2
246297at7742	Complete	ptg001285l_1	325291	330083	+	473.6	287	https://www.orthodb.org/v10?query=246297at7742	Solute carrier family 35 member C1
246301at7742	Complete	ptg002541l_1	104010	106850	-	387.8	296	https://www.orthodb.org/v10?query=246301at7742	ribonuclease P protein subunit p40
